,_unit_id,person,race_ethnicity,sexual_orientation,year_of_award,movie,award,birthplace,date_of_birth,Movie Rating,imdbIDs,Movie Length (min),IMDB Rating
693,670454760,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
694,670454760,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
695,670946276,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
696,670946276,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
697,670454761,Jennifer Hudson,Black,Straight,2007,Dreamgirls,Best Supporting Actress,"Chicago, Il",12-Sep-81,PG-13,tt0443489,130 min,6.5
698,670454762,Tilda Swinton,White,Straight,2007,Michael Clayton,Best Supporting Actress,"London, England",5-Nov-60,R,tt0465538,119 min,7.2
699,670454763,Penelope Cruz,Hispanic,Straight,2009,Vicky Cristina Barcelona,Best Supporting Actress,"Madrid, Spain",28-Apr-74,PG-13,tt0497465,96 min,7.1
700,670454764,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
701,670454764,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
702,670945834,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
703,670945834,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
704,670454766,Octavia Spencer,Black,Na,2012,The Help,Best Supporting Actress,"Montgomery, Al",25-May-72,PG-13,tt1454029,146 min,8.0
705,670454767,Anne Hathaway,White,Straight,2013,Les MisÌ©rables,Best Supporting Actress,"Brooklyn, Ny",12-Nov-82,,,,
706,670454768,Lupita Nyong'o,Black,Na,2014,12 Years a Slave,Best Supporting Actress,"Mexico City, Mexico",1-Mar-83,R,tt2024544,134 min,8.1
